resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,status_supercategory
24017,1000,828,15,9,14,15.0,15,15,0.0,68,,,53.0,17,1:23.671,188.495,12,Término Competitivo
24018,1000,845,3,35,20,16.0,16,16,0.0,68,,,53.0,18,1:23.708,188.412,12,Término Competitivo
24019,1000,840,3,18,15,17.0,17,17,0.0,68,,,51.0,12,1:22.660,190.800,12,Término Competitivo
24020,1000,838,1,2,16,,R,18,0.0,49,,,46.0,15,1:23.077,189.843,6,Falha Mecânica
24021,1000,830,9,33,7,,R,19,0.0,5,,,5.0,19,1:23.985,187.790,75,Procedimento/Regulamentação
24022,1000,844,15,16,17,,R,20,0.0,0,,,,0,,,22,Falha Mecânica
24023,1001,20,6,5,2,1.0,1,1,25.0,44,1:23:34.476,5014476.0,25.0,2,1:46.644,236.435,1,Término Competitivo
24024,1001,1,131,44,1,2.0,2,2,18.0,44,+11.061,5025537.0,23.0,3,1:46.721,236.264,1,Término Competitivo
24025,1001,830,9,33,7,3.0,3,3,15.0,44,+31.372,5045848.0,36.0,4,1:46.946,235.767,1,Término Competitivo
24026,1001,822,131,77,19,4.0,4,4,12.0,44,+1:03.605,5078081.0,32.0,1,1:46.286,237.231,1,Término Competitivo
24027,1001,815,10,11,4,5.0,5,5,10.0,44,+1:11.023,5085499.0,38.0,7,1:48.080,233.293,1,Término Competitivo
24028,1001,839,10,31,3,6.0,6,6,8.0,44,+1:19.520,5093996.0,35.0,6,1:48.078,233.298,1,Término Competitivo
24029,1001,154,210,8,5,7.0,7,7,6.0,44,+1:25.953,5100429.0,35.0,8,1:48.283,232.856,1,Término Competitivo
24030,1001,825,210,20,9,8.0,8,8,4.0,44,+1:27.639,5102115.0,36.0,5,1:47.937,233.602,1,Término Competitivo
24031,1001,842,5,10,10,9.0,9,9,2.0,44,+1:45.892,5120368.0,36.0,9,1:48.588,232.202,1,Término Competitivo
24032,1001,828,15,9,13,10.0,10,10,1.0,43,,,35.0,11,1:48.694,231.976,11,Término Competitivo
24033,1001,832,4,55,14,11.0,11,11,0.0,43,,,32.0,10,1:48.670,232.027,11,Término Competitivo
24034,1001,845,3,35,16,12.0,12,12,0.0,43,,,42.0,14,1:49.113,231.085,11,Término Competitivo
24035,1001,840,3,18,17,13.0,13,13,0.0,43,,,39.0,16,1:49.287,230.717,11,Término Competitivo
24036,1001,843,5,28,11,14.0,14,14,0.0,43,,,33.0,12,1:48.756,231.843,11,Término Competitivo
24037,1001,838,1,2,18,15.0,15,15,0.0,43,,,38.0,13,1:48.956,231.418,11,Término Competitivo
24038,1001,817,9,3,8,,R,16,0.0,28,,,27.0,15,1:49.242,230.812,31,Procedimento/Regulamentação
24039,1001,8,6,7,6,,R,17,0.0,8,,,6.0,17,1:54.320,220.559,23,Falha Mecânica
24040,1001,844,15,16,12,,R,18,0.0,0,,,,0,,,3,Incidente de Piloto
24041,1001,4,1,14,15,,R,19,0.0,0,,,,0,,,3,Incidente de Piloto
24042,1001,807,4,27,20,,R,20,0.0,0,,,,0,,,3,Incidente de Piloto
24043,1002,1,131,44,3,1.0,1,1,25.0,53,1:16:54.484,4614484.0,30.0,1,1:22.497,252.794,1,Término Competitivo
24044,1002,8,6,7,1,2.0,2,2,18.0,53,+8.705,4623189.0,28.0,4,1:23.515,249.713,1,Término Competitivo
24045,1002,822,131,77,4,3.0,3,3,15.0,53,+14.066,4628550.0,39.0,3,1:22.907,251.544,1,Término Competitivo
24046,1002,20,6,5,2,4.0,4,4,12.0,53,+16.151,4630635.0,51.0,2,1:22.505,252.770,1,Término Competitivo
24047,1002,830,9,33,5,5.0,5,5,10.0,53,+18.208,4632692.0,41.0,6,1:23.609,249.432,1,Término Competitivo
24048,1002,839,10,31,8,6.0,6,6,8.0,53,+57.761,4672245.0,48.0,12,1:24.243,247.555,1,Término Competitivo
24049,1002,815,10,11,14,7.0,7,7,6.0,53,+58.678,4673162.0,44.0,11,1:24.179,247.743,1,Término Competitivo
24050,1002,832,4,55,7,8.0,8,8,4.0,53,+1:18.140,4692624.0,43.0,5,1:23.529,249.671,1,Término Competitivo
24051,1002,840,3,18,10,9.0,9,9,2.0,52,,,52.0,9,1:24.056,248.106,11,Término Competitivo
24052,1002,845,3,35,12,10.0,10,10,1.0,52,,,39.0,14,1:24.580,246.568,11,Término Competitivo
24053,1002,844,15,16,15,11.0,11,11,0.0,52,,,52.0,8,1:23.768,248.959,11,Término Competitivo
24054,1002,838,1,2,17,12.0,12,12,0.0,52,,,52.0,13,1:24.504,246.790,11,Término Competitivo
24055,1002,807,4,27,20,13.0,13,13,0.0,52,,,47.0,16,1:24.772,246.010,11,Término Competitivo
24056,1002,842,5,10,9,14.0,14,14,0.0,52,,,47.0,10,1:24.059,248.097,11,Término Competitivo
24057,1002,828,15,9,18,15.0,15,15,0.0,52,,,46.0,15,1:24.767,246.024,11,Término Competitivo
24058,1002,825,210,20,11,16.0,16,16,0.0,52,,,44.0,7,1:23.768,248.959,11,Término Competitivo
24059,1002,817,9,3,19,,R,17,0.0,23,,,46.0,18,1:25.692,243.369,5,Falha Mecânica
24060,1002,4,1,14,13,,R,18,0.0,9,,,18.0,17,1:25.229,244.691,5,Falha Mecânica
24061,1002,843,5,28,16,,R,19,0.0,0,,,6.0,19,1:27.009,239.685,23,Falha Mecânica
24062,1002,154,210,8,6,,D,20,0.0,53,+56.320,4670804.0,,0,,,2,Procedimento/Regulamentação
24063,1003,1,131,44,1,1.0,1,1,25.0,61,1:51:11.611,6671611.0,56.0,2,1:42.913,177.108,1,Término Competitivo
24064,1003,830,9,33,2,2.0,2,2,18.0,61,+8.961,6680572.0,54.0,5,1:43.345,176.368,1,Término Competitivo
24065,1003,20,6,5,3,3.0,3,3,15.0,61,+39.984,6711595.0,48.0,6,1:44.669,174.137,1,Término Competitivo
24066,1003,822,131,77,4,4.0,4,4,12.0,61,+51.930,6723541.0,42.0,8,1:44.720,174.052,1,Término Competitivo
24067,1003,8,6,7,5,5.0,5,5,10.0,61,+53.001,6724612.0,46.0,7,1:44.715,174.061,1,Término Competitivo
24068,1003,817,9,3,6,6.0,6,6,8.0,61,+53.982,6725593.0,59.0,3,1:43.120,176.753,1,Término Competitivo
24069,1003,4,1,14,11,7.0,7,7,6.0,61,+1:43.001,6774612.0,57.0,4,1:43.164,176.677,1,Término Competitivo
24070,1003,832,4,55,12,8.0,8,8,4.0,60,,,50.0,12,1:45.211,173.240,11,Término Competitivo
24071,1003,844,15,16,13,9.0,9,9,2.0,60,,,57.0,11,1:45.203,173.253,11,Término Competitivo
24072,1003,807,4,27,10,10.0,10,10,1.0,60,,,53.0,19,1:46.093,171.800,11,Término Competitivo
24073,1003,828,15,9,14,11.0,11,11,0.0,60,,,50.0,10,1:45.169,173.309,11,Término Competitivo
24074,1003,838,1,2,18,12.0,12,12,0.0,60,,,50.0,14,1:45.555,172.675,11,Término Competitivo
24075,1003,842,5,10,15,13.0,13,13,0.0,60,,,56.0,18,1:46.063,171.848,11,Término Competitivo
24076,1003,840,3,18,20,14.0,14,14,0.0,60,,,53.0,17,1:46.033,171.897,11,Término Competitivo
24077,1003,154,210,8,8,15.0,15,15,0.0,60,,,57.0,16,1:45.904,172.106,11,Término Competitivo
24078,1003,815,10,11,7,16.0,16,16,0.0,60,,,48.0,13,1:45.389,172.947,11,Término Competitivo
24079,1003,843,5,28,17,17.0,17,17,0.0,60,,,38.0,9,1:44.889,173.772,11,Término Competitivo
24080,1003,825,210,20,16,18.0,18,18,0.0,59,,,50.0,1,1:41.905,178.860,12,Término Competitivo
24081,1003,845,3,35,19,19.0,19,19,0.0,59,,,48.0,15,1:45.902,172.110,12,Término Competitivo
24082,1003,839,10,31,9,,R,20,0.0,0,,,,0,,,4,Incidente de Piloto
24083,1004,1,131,44,2,1.0,1,1,25.0,53,1:27:25.181,5245181.0,50.0,2,1:35.916,219.492,1,Término Competitivo
24084,1004,822,131,77,1,2.0,2,2,18.0,53,+2.545,5247726.0,50.0,1,1:35.861,219.617,1,Término Competitivo
24085,1004,20,6,5,3,3.0,3,3,15.0,53,+7.487,5252668.0,50.0,3,1:35.990,219.322,1,Término Competitivo
24086,1004,8,6,7,4,4.0,4,4,12.0,53,+16.543,5261724.0,47.0,6,1:36.611,217.913,1,Término Competitivo
24087,1004,830,9,33,19,5.0,5,5,10.0,53,+31.016,5276197.0,45.0,4,1:36.283,218.655,1,Término Competitivo
24088,1004,817,9,3,18,6.0,6,6,8.0,53,+1:20.451,5325632.0,41.0,5,1:36.345,218.514,1,Término Competitivo
24089,1004,844,15,16,7,7.0,7,7,6.0,53,+1:38.390,5343571.0,52.0,9,1:38.107,214.590,1,Término Competitivo
24090,1004,825,210,20,5,8.0,8,8,4.0,52,,,52.0,8,1:38.015,214.791,11,Término Competitivo
24091,1004,839,10,31,6,9.0,9,9,2.0,52,,,52.0,12,1:38.366,214.025,11,Término Competitivo
24092,1004,815,10,11,8,10.0,10,10,1.0,52,,,47.0,11,1:38.300,214.168,11,Término Competitivo
24093,1004,154,210,8,9,11.0,11,11,0.0,52,,,46.0,10,1:38.244,214.290,11,Término Competitivo
24094,1004,807,4,27,12,12.0,12,12,0.0,52,,,52.0,13,1:39.108,212.422,11,Término Competitivo
24095,1004,828,15,9,10,13.0,13,13,0.0,52,,,39.0,7,1:37.931,214.975,11,Término Competitivo
24096,1004,4,1,14,16,14.0,14,14,0.0,52,,,44.0,15,1:39.590,211.394,11,Término Competitivo
24097,1004,840,3,18,14,15.0,15,15,0.0,52,,,44.0,14,1:39.435,211.724,11,Término Competitivo
24098,1004,838,1,2,15,16.0,16,16,0.0,51,,,41.0,18,1:39.922,210.692,12,Término Competitivo
24099,1004,832,4,55,11,17.0,17,17,0.0,51,,,35.0,16,1:39.731,211.095,12,Término Competitivo
24100,1004,845,3,35,13,18.0,18,18,0.0,51,,,43.0,17,1:39.838,210.869,12,Término Competitivo
24101,1004,842,5,10,17,,R,19,0.0,4,,,3.0,19,1:44.071,202.292,23,Falha Mecânica
24102,1004,843,5,28,20,,R,20,0.0,4,,,2.0,20,1:45.852,198.889,23,Falha Mecânica
24103,1005,1,131,44,1,1.0,1,1,25.0,53,1:27:17.062,5237062.0,51.0,2,1:32.785,225.307,1,Término Competitivo
24104,1005,822,131,77,2,2.0,2,2,18.0,53,+12.919,5249981.0,46.0,3,1:33.110,224.521,1,Término Competitivo
24105,1005,830,9,33,3,3.0,3,3,15.0,53,+14.295,5251357.0,50.0,6,1:33.367,223.903,1,Término Competitivo
24106,1005,817,9,3,15,4.0,4,4,12.0,53,+19.495,5256557.0,50.0,4,1:33.187,224.336,1,Término Competitivo
24107,1005,8,6,7,4,5.0,5,5,10.0,53,+50.998,5288060.0,28.0,12,1:34.223,221.869,1,Término Competitivo
24108,1005,20,6,5,8,6.0,6,6,8.0,53,+1:09.873,5306935.0,53.0,1,1:32.318,226.447,1,Término Competitivo
24109,1005,815,10,11,9,7.0,7,7,6.0,53,+1:19.379,5316441.0,43.0,9,1:34.073,222.223,1,Término Competitivo
24110,1005,154,210,8,5,8.0,8,8,4.0,53,+1:27.198,5324260.0,47.0,15,1:34.786,220.551,1,Término Competitivo
24111,1005,839,10,31,11,9.0,9,9,2.0,53,+1:28.055,5325117.0,50.0,14,1:34.670,220.821,1,Término Competitivo
24112,1005,832,4,55,13,10.0,10,10,1.0,52,,,50.0,11,1:34.197,221.930,11,Término Competitivo
24113,1005,842,5,10,7,11.0,11,11,0.0,52,,,35.0,10,1:34.133,222.081,11,Término Competitivo
24114,1005,828,15,9,20,12.0,12,12,0.0,52,,,8.0,19,1:36.294,217.097,11,Término Competitivo
24115,1005,843,5,28,6,13.0,13,13,0.0,52,,,30.0,16,1:34.857,220.386,11,Término Competitivo
24116,1005,4,1,14,18,14.0,14,14,0.0,52,,,28.0,7,1:33.943,222.530,11,Término Competitivo
24117,1005,838,1,2,19,15.0,15,15,0.0,52,,,25.0,18,1:35.023,220.001,11,Término Competitivo
24118,1005,845,3,35,17,16.0,16,16,0.0,52,,,41.0,8,1:33.985,222.431,11,Término Competitivo
24119,1005,840,3,18,14,17.0,17,17,0.0,52,,,41.0,5,1:33.354,223.934,11,Término Competitivo
24120,1005,844,15,16,10,,R,18,0.0,38,,,37.0,13,1:34.515,221.183,26,Falha Mecânica
24121,1005,807,4,27,16,,R,19,0.0,37,,,32.0,17,1:34.934,220.207,5,Falha Mecânica
24122,1005,825,210,20,12,,R,20,0.0,8,,,6.0,20,1:39.908,209.244,130,Incidente de Piloto
24123,1006,8,6,7,2,1.0,1,1,25.0,56,1:34:18.643,5658643.0,45.0,5,1:38.482,201.527,1,Término Competitivo
24124,1006,830,9,33,18,2.0,2,2,18.0,56,+1.281,5659924.0,45.0,2,1:38.246,202.011,1,Término Competitivo
24125,1006,1,131,44,1,3.0,3,3,15.0,56,+2.342,5660985.0,40.0,1,1:37.392,203.782,1,Término Competitivo
24126,1006,20,6,5,5,4.0,4,4,12.0,56,+18.222,5676865.0,41.0,3,1:38.280,201.941,1,Término Competitivo
24127,1006,822,131,77,3,5.0,5,5,10.0,56,+24.744,5683387.0,46.0,4,1:38.470,201.551,1,Término Competitivo
24128,1006,807,4,27,7,6.0,6,6,8.0,56,+1:27.210,5745853.0,51.0,8,1:39.548,199.369,1,Término Competitivo
24129,1006,832,4,55,11,7.0,7,7,6.0,56,+1:34.994,5753637.0,45.0,11,1:39.858,198.750,1,Término Competitivo
24130,1006,815,10,11,10,8.0,8,8,4.0,56,+1:41.080,5759723.0,45.0,13,1:39.992,198.483,1,Término Competitivo
24131,1006,843,5,28,20,9.0,9,9,2.0,55,,,32.0,6,1:38.963,200.547,11,Término Competitivo
24132,1006,828,15,9,16,10.0,10,10,1.0,55,,,36.0,9,1:39.569,199.327,11,Término Competitivo
24133,1006,838,1,2,17,11.0,11,11,0.0,55,,,52.0,12,1:39.915,198.636,11,Término Competitivo
24134,1006,842,5,10,19,12.0,12,12,0.0,55,,,33.0,14,1:40.098,198.273,11,Término Competitivo
24135,1006,845,3,35,14,13.0,13,13,0.0,55,,,42.0,7,1:39.240,199.987,11,Término Competitivo
24136,1006,840,3,18,15,14.0,14,14,0.0,54,,,38.0,10,1:39.646,199.173,12,Término Competitivo
24137,1006,844,15,16,9,,R,15,0.0,31,,,12.0,16,1:40.522,197.437,130,Incidente de Piloto
24138,1006,817,9,3,4,,R,16,0.0,8,,,49.0,15,1:40.433,197.612,84,Falha Mecânica
24139,1006,154,210,8,8,,R,17,0.0,2,,,12.0,18,1:41.982,194.610,130,Incidente de Piloto
24140,1006,4,1,14,13,,R,18,0.0,1,,,5.0,17,1:40.933,196.633,4,Incidente de Piloto
24141,1006,839,10,31,6,,D,19,0.0,56,,,,0,,,2,Procedimento/Regulamentação
24142,1006,825,210,20,12,,D,20,0.0,56,,,,0,,,2,Procedimento/Regulamentação
24143,1007,830,9,33,2,1.0,1,1,25.0,71,1:38:28.851,5908851.0,66.0,2,1:19.186,195.670,1,Término Competitivo
24144,1007,20,6,5,4,2.0,2,2,18.0,71,+17.316,5926167.0,49.0,4,1:19.522,194.844,1,Término Competitivo
24145,1007,8,6,7,6,3.0,3,3,15.0,71,+49.914,5958765.0,19.0,5,1:20.334,192.874,1,Término Competitivo
24146,1007,1,131,44,3,4.0,4,4,12.0,71,+1:18.738,5987589.0,49.0,8,1:20.728,191.933,1,Término Competitivo
24147,1007,822,131,77,5,5.0,5,5,10.0,70,,,65.0,1,1:18.741,196.776,11,Término Competitivo
24148,1007,807,4,27,7,6.0,6,6,8.0,69,,,67.0,7,1:20.637,192.150,12,Término Competitivo
24149,1007,844,15,16,9,7.0,7,7,6.0,69,,,67.0,6,1:20.537,192.388,12,Término Competitivo
24150,1007,838,1,2,15,8.0,8,8,4.0,69,,,14.0,11,1:21.921,189.138,12,Término Competitivo
24151,1007,828,15,9,10,9.0,9,9,2.0,69,,,18.0,14,1:22.440,187.947,12,Término Competitivo
24152,1007,842,5,10,20,10.0,10,10,1.0,69,,,69.0,17,1:22.755,187.232,12,Término Competitivo
24153,1007,839,10,31,11,11.0,11,11,0.0,69,,,6.0,15,1:22.629,187.517,12,Término Competitivo
24154,1007,840,3,18,17,12.0,12,12,0.0,69,,,27.0,18,1:22.983,186.717,12,Término Competitivo
24155,1007,845,3,35,19,13.0,13,13,0.0,69,,,66.0,16,1:22.640,187.492,12,Término Competitivo
24156,1007,843,5,28,14,14.0,14,14,0.0,69,,,26.0,13,1:22.438,187.952,12,Término Competitivo
24157,1007,825,210,20,16,15.0,15,15,0.0,69,,,45.0,10,1:21.874,189.246,12,Término Competitivo
24158,1007,154,210,8,18,16.0,16,16,0.0,68,,,46.0,9,1:21.370,190.419,13,Término Competitivo
24159,1007,817,9,3,1,,R,17,0.0,61,,,57.0,3,1:19.462,194.991,5,Falha Mecânica
24160,1007,815,10,11,13,,R,18,0.0,38,,,6.0,19,1:23.545,185.461,23,Falha Mecânica
24161,1007,832,4,55,8,,R,19,0.0,28,,,6.0,12,1:22.386,188.070,22,Falha Mecânica
24162,1007,4,1,14,12,,R,20,0.0,3,,,3.0,20,1:24.197,184.025,5,Falha Mecânica
24163,1008,1,131,44,1,1.0,1,1,25.0,71,1:27:09.066,5229066.0,70.0,7,1:11.795,216.065,1,Término Competitivo
24164,1008,830,9,33,5,2.0,2,2,18.0,71,+1.469,5230535.0,61.0,4,1:11.578,216.720,1,Término Competitivo
24165,1008,8,6,7,4,3.0,3,3,15.0,71,+4.764,5233830.0,64.0,6,1:11.769,216.143,1,Término Competitivo
24166,1008,817,9,3,11,4.0,4,4,12.0,71,+5.193,5234259.0,62.0,3,1:11.343,217.434,1,Término Competitivo
24167,1008,822,131,77,3,5.0,5,5,10.0,71,+22.943,5252009.0,65.0,1,1:10.540,219.909,1,Término Competitivo
24168,1008,20,6,5,2,6.0,6,6,8.0,71,+26.997,5256063.0,71.0,2,1:10.831,219.005,1,Término Competitivo
24169,1008,844,15,16,7,7.0,7,7,6.0,71,+44.199,5273265.0,70.0,8,1:12.082,215.204,1,Término Competitivo
24170,1008,154,210,8,8,8.0,8,8,4.0,71,+51.230,5280296.0,71.0,12,1:12.362,214.372,1,Término Competitivo
24171,1008,825,210,20,10,9.0,9,9,2.0,71,+52.857,5281923.0,67.0,10,1:12.206,214.835,1,Término Competitivo
24172,1008,815,10,11,12,10.0,10,10,1.0,70,,,58.0,13,1:12.472,214.046,11,Término Competitivo
24173,1008,843,5,28,16,11.0,11,11,0.0,70,,,53.0,15,1:12.949,212.647,11,Término Competitivo
24174,1008,832,4,55,15,12.0,12,12,0.0,70,,,50.0,9,1:12.169,214.945,11,Término Competitivo
24175,1008,842,5,10,9,13.0,13,13,0.0,70,,,55.0,17,1:13.822,210.132,11,Término Competitivo
24176,1008,838,1,2,20,14.0,14,14,0.0,70,,,68.0,16,1:12.968,212.591,11,Término Competitivo
24177,1008,839,10,31,18,15.0,15,15,0.0,70,,,70.0,11,1:12.352,214.401,11,Término Competitivo
24178,1008,845,3,35,14,16.0,16,16,0.0,69,,,52.0,19,1:14.262,208.887,12,Término Competitivo
24179,1008,4,1,14,17,17.0,17,17,0.0,69,,,57.0,14,1:12.643,213.542,12,Término Competitivo
24180,1008,840,3,18,19,18.0,18,18,0.0,69,,,68.0,5,1:11.751,216.197,12,Término Competitivo
24181,1008,807,4,27,13,,R,19,0.0,32,,,30.0,18,1:14.029,209.544,25,Falha Mecânica
24182,1008,828,15,9,6,,R,20,0.0,20,,,3.0,20,1:15.281,206.059,4,Incidente de Piloto
24183,1009,1,131,44,1,1.0,1,1,25.0,55,1:39:40.382,5980382.0,53.0,5,1:41.357,197.267,1,Término Competitivo
24184,1009,20,6,5,3,2.0,2,2,18.0,55,+2.581,5982963.0,54.0,1,1:40.867,198.225,1,Término Competitivo
24185,1009,830,9,33,6,3.0,3,3,15.0,55,+12.706,5993088.0,51.0,6,1:41.909,196.198,1,Término Competitivo
24186,1009,817,9,3,5,4.0,4,4,12.0,55,+15.379,5995761.0,35.0,3,1:41.249,197.477,1,Término Competitivo
24187,1009,822,131,77,2,5.0,5,5,10.0,55,+47.957,6028339.0,42.0,2,1:40.953,198.056,1,Término Competitivo
24188,1009,832,4,55,11,6.0,6,6,8.0,55,+1:12.548,6052930.0,54.0,4,1:41.351,197.278,1,Término Competitivo
24189,1009,844,15,16,8,7.0,7,7,6.0,55,+1:30.789,6071171.0,54.0,10,1:42.876,194.354,1,Término Competitivo
24190,1009,815,10,11,14,8.0,8,8,4.0,55,+1:31.275,6071657.0,53.0,8,1:42.816,194.467,1,Término Competitivo
24191,1009,154,210,8,7,9.0,9,9,2.0,54,,,54.0,11,1:43.195,193.753,11,Término Competitivo
24192,1009,825,210,20,13,10.0,10,10,1.0,54,,,53.0,9,1:42.822,194.456,11,Término Competitivo
24193,1009,4,1,14,15,11.0,11,11,0.0,54,,,53.0,7,1:42.393,195.271,11,Término Competitivo
24194,1009,843,5,28,16,12.0,12,12,0.0,54,,,53.0,17,1:44.174,191.932,11,Término Competitivo
24195,1009,840,3,18,20,13.0,13,13,0.0,54,,,53.0,16,1:44.033,192.192,11,Término Competitivo
24196,1009,838,1,2,18,14.0,14,14,0.0,54,,,53.0,12,1:43.249,193.652,11,Término Competitivo
24197,1009,845,3,35,19,15.0,15,15,0.0,54,,,54.0,14,1:43.831,192.566,11,Término Competitivo
24198,1009,842,5,10,17,,R,16,0.0,46,,,42.0,15,1:43.988,192.276,5,Falha Mecânica
24199,1009,839,10,31,9,,R,17,0.0,44,,,41.0,13,1:43.591,193.012,5,Falha Mecânica
24200,1009,828,15,9,12,,R,18,0.0,24,,,22.0,19,1:46.077,188.489,75,Procedimento/Regulamentação
24201,1009,8,6,7,4,,R,19,0.0,6,,,5.0,18,1:45.198,190.064,75,Procedimento/Regulamentação
24202,1009,807,4,27,10,,R,20,0.0,0,,,,0,,,4,Incidente de Piloto
24203,1010,822,131,77,2,1.0,1,1,26.0,58,1:25:27.325,5127325.0,57.0,1,1:25.580,223.075,1,Término Competitivo
24204,1010,1,131,44,1,2.0,2,2,18.0,58,+20.886,5148211.0,57.0,2,1:26.057,221.839,1,Término Competitivo
24205,1010,830,9,33,4,3.0,3,3,15.0,58,+22.520,5149845.0,57.0,3,1:26.256,221.327,1,Término Competitivo
24206,1010,20,6,5,3,4.0,4,4,12.0,58,+57.109,5184434.0,16.0,8,1:27.954,217.054,1,Término Competitivo
24207,1010,844,6,16,5,5.0,5,5,10.0,58,+58.203,5185528.0,58.0,4,1:26.926,219.621,1,Término Competitivo
24208,1010,825,210,20,7,6.0,6,6,8.0,58,+1:27.156,5214481.0,56.0,9,1:28.182,216.493,1,Término Competitivo
24209,1010,807,4,27,11,7.0,7,7,6.0,57,,,52.0,12,1:28.444,215.851,11,Término Competitivo
24210,1010,8,51,7,9,8.0,8,8,4.0,57,,,52.0,11,1:28.270,216.277,11,Término Competitivo
24211,1010,840,211,18,16,9.0,9,9,2.0,57,,,29.0,7,1:27.568,218.011,11,Término Competitivo
24212,1010,826,5,26,15,10.0,10,10,1.0,57,,,39.0,6,1:27.448,218.310,11,Término Competitivo
24213,1010,842,9,10,17,11.0,11,11,0.0,57,,,39.0,5,1:27.229,218.858,11,Término Competitivo
24214,1010,846,1,4,8,12.0,12,12,0.0,57,,,17.0,16,1:28.555,215.581,11,Término Competitivo
24215,1010,815,211,11,10,13.0,13,13,0.0,57,,,41.0,15,1:28.485,215.751,11,Término Competitivo
24216,1010,848,5,23,13,14.0,14,14,0.0,57,,,43.0,10,1:28.188,216.478,11,Término Competitivo
24217,1010,841,51,99,14,15.0,15,15,0.0,57,,,29.0,14,1:28.479,215.766,11,Término Competitivo
24218,1010,847,3,63,19,16.0,16,16,0.0,56,,,55.0,17,1:28.713,215.197,12,Término Competitivo
24219,1010,9,3,88,20,17.0,17,17,0.0,55,,,30.0,18,1:29.284,213.821,13,Término Competitivo
24220,1010,154,210,8,6,,R,18,0.0,29,,,17.0,13,1:28.462,215.807,36,Falha Mecânica
24221,1010,817,4,3,12,,R,19,0.0,28,,,18.0,19,1:29.848,212.478,137,Incidente de Piloto
24222,1010,832,1,55,18,,R,20,0.0,9,,,9.0,20,1:30.899,210.022,5,Falha Mecânica
24223,1011,1,131,44,3,1.0,1,1,25.0,57,1:34:21.295,5661295.0,36.0,2,1:33.528,208.314,1,Término Competitivo
24224,1011,822,131,77,4,2.0,2,2,18.0,57,+2.980,5664275.0,42.0,3,1:34.209,206.808,1,Término Competitivo
24225,1011,844,6,16,1,3.0,3,3,16.0,57,+6.131,5667426.0,38.0,1,1:33.411,208.575,1,Término Competitivo
24226,1011,830,9,33,5,4.0,4,4,12.0,57,+6.408,5667703.0,47.0,9,1:35.311,204.417,1,Término Competitivo
24227,1011,20,6,5,2,5.0,5,5,10.0,57,+36.068,5697363.0,43.0,4,1:34.895,205.313,1,Término Competitivo
24228,1011,846,1,4,9,6.0,6,6,8.0,57,+45.754,5707049.0,14.0,12,1:35.777,203.422,1,Término Competitivo
24229,1011,8,51,7,8,7.0,7,7,6.0,57,+47.470,5708765.0,45.0,11,1:35.589,203.822,1,Término Competitivo
24230,1011,842,9,10,13,8.0,8,8,4.0,57,+58.094,5719389.0,42.0,8,1:35.291,204.460,1,Término Competitivo
24231,1011,848,5,23,12,9.0,9,9,2.0,57,+1:02.697,5723992.0,39.0,16,1:36.752,201.372,1,Término Competitivo
24232,1011,815,211,11,14,10.0,10,10,1.0,57,+1:03.696,5724991.0,51.0,14,1:36.330,202.254,1,Término Competitivo
24233,1011,841,51,99,16,11.0,11,11,0.0,57,+1:04.599,5725894.0,42.0,7,1:35.237,204.575,1,Término Competitivo
24234,1011,826,5,26,15,12.0,12,12,0.0,56,,,40.0,5,1:34.934,205.228,11,Término Competitivo
24235,1011,825,210,20,6,13.0,13,13,0.0,56,,,41.0,13,1:35.892,203.178,11,Término Competitivo
24236,1011,840,211,18,18,14.0,14,14,0.0,56,,,31.0,17,1:37.037,200.781,11,Término Competitivo
24237,1011,847,3,63,19,15.0,15,15,0.0,56,,,14.0,19,1:37.313,200.211,11,Término Competitivo
24238,1011,9,3,88,20,16.0,16,16,0.0,55,,,13.0,20,1:37.903,199.005,12,Término Competitivo
24239,1011,807,4,27,17,,R,17,0.0,53,,,14.0,6,1:35.215,204.623,5,Falha Mecânica
24240,1011,817,4,3,10,,R,18,0.0,53,,,42.0,15,1:36.697,201.487,60,Falha Mecânica
24241,1011,832,1,55,7,,R,19,0.0,53,,,42.0,10,1:35.586,203.829,130,Incidente de Piloto
24242,1011,154,210,8,11,,R,20,0.0,16,,,3.0,18,1:37.262,200.316,31,Procedimento/Regulamentação
24243,1012,1,131,44,2,1.0,1,1,25.0,56,1:32:06.350,5526350.0,47.0,5,1:35.892,204.642,1,Término Competitivo
24244,1012,822,131,77,1,2.0,2,2,18.0,56,+6.552,5532902.0,38.0,4,1:34.872,206.842,1,Término Competitivo
24245,1012,20,6,5,3,3.0,3,3,15.0,56,+13.774,5540124.0,37.0,2,1:34.836,206.921,1,Término Competitivo
24246,1012,830,9,33,5,4.0,4,4,12.0,56,+27.627,5553977.0,45.0,6,1:36.143,204.108,1,Término Competitivo
24247,1012,844,6,16,4,5.0,5,5,10.0,56,+31.276,5557626.0,45.0,3,1:34.860,206.869,1,Término Competitivo
24248,1012,842,9,10,6,6.0,6,6,9.0,56,+1:29.307,5615657.0,55.0,1,1:34.742,207.126,1,Término Competitivo
24249,1012,817,4,3,7,7.0,7,7,6.0,55,,,38.0,16,1:38.632,198.957,11,Término Competitivo
24250,1012,815,211,11,12,8.0,8,8,4.0,55,,,37.0,17,1:38.702,198.816,11,Término Competitivo
